locus_id	gene	spearman_r	pvalue	padj
LNC_L00064	CYB561D1	-0.7875462201243102	4.940377189938543e-06	0.0172913201647849
LNC_L00064	MTURN	0.5165217391304348	0.009761613063737264	0.4526312836251031
LNC_L00064	WDR17	0.5387733102538554	0.006599728703771986	0.4023388056122723
LNC_L00064	NPNT	-0.5076166066718225	0.011336927994252071	0.4700404499097601
LNC_L00064	DPYD	-0.5414143558923548	0.006289143441783156	0.3979935165491809
LNC_L00064	CA12	-0.5051627119870483	0.011806070587823552	0.4732257561955319
LNC_L00064	SYNPR	0.505516393802507	0.011737482678627047	0.4728630956734258
LNC_L00064	ESM1	-0.5691705720662419	0.0036993396544948306	0.3392407543423207
LNC_L00064	OSBP2	-0.5329295070693709	0.007332695389408884	0.4187263172741986
LNC_L00064	HLF	0.6405445662836641	0.0007465688922424127	0.18946159198901108
LNC_L00064	SMIM3	-0.5454705779912187	0.005835980345461911	0.39060845489791834
LNC_L00064	HSPA6	-0.5268893295698924	0.008160353493260645	0.43165597823293084
LNC_L00064	COL4A1	-0.5022831168966868	0.012376878987650079	0.4812506100873499
LNC_L00064	OMG	0.5327245179207285	0.007359589526913185	0.41896358054534955
LNC_L00064	SPC24	-0.7689652827989613	1.1310358908090614e-05	0.026116606790373253
LNC_L00064	TSHZ3	-0.5627018983494395	0.00420339230329301	0.3559324127788436
LNC_L00064	ARL4C	-0.5756521739130435	0.0032464428872563678	0.3269798591481234
LNC_L00064	COPG2	0.5065276069809457	0.011543191773750934	0.47174314421340036
LNC_L00064	SLC25A14	0.5196209682711529	0.009257825416103652	0.44932164843694306
LNC_L00064	ADAMTS9	-0.5612213754967023	0.004326551436943604	0.3595338112403095
LNC_L00064	RRP12	-0.5889082711576553	0.0024646178500039753	0.29575414200047706
LNC_L00064	TF	0.6286956521739131	0.0010003492233837058	0.2131364019589666
LNC_L00064	VEGFA	-0.5061970113140636	0.011606417364173383	0.47212545210196816
LNC_L00064	COL8A2	-0.6362916952737885	0.0008303873795625847	0.19635326015784696
LNC_L00064	DLGAP1	0.5490209108119913	0.0054620859317610244	0.3829122509297599
LNC_L00064	CRYAB	0.5808695652173912	0.0029168200910231457	0.3214880231439834
LNC_L00064	TIGD5	-0.5031668370427476	0.012199339025220251	0.4779591782269128
LNC_L00064	SFRP4	-0.5772980807081565	0.0031392180749339853	0.325304556934993
LNC_L00064	ENSG00000266302	0.5361322646153561	0.006923020589869602	0.40940992910277985
LNC_L00064	SUSD1	-0.5207225503773385	0.009084036178787407	0.4478046003627595
LNC_L00064	DESI2	-0.5665798490456969	0.003894716365012933	0.3454658655344101
LNC_L00064	NCKAP5	-0.577069265719406	0.003153942652561689	0.325304556934993
LNC_L00064	SNX20	-0.6472282505210407	0.0006295753921573195	0.17396162151715408
LNC_L00064	ZNF486	-0.5069102809177712	0.011470361147005587	0.47156935477800677
LNC_L00064	SLC27A5	0.5454705779912187	0.005835980345461911	0.39060845489791834
LNC_L00064	NDUFA4L2	-0.5432799330996877	0.006077197130609093	0.39480631010917544
LNC_L00064	ZNF350	0.5361095985711068	0.006925851300655359	0.40940992910277985
LNC_L00064	LAMC1	-0.5104347826086956	0.010817218599752949	0.46653044137476596
LNC_L00064	EYA3	0.5114825053226961	0.010629092600769857	0.464429765235346
LNC_L00064	C9orf64	-0.5176449451458611	0.00957647441704359	0.4513486996373856
LNC_L00064	TCEAL2	0.5178417975148843	0.009544328620539569	0.45116691284486427
LNC_L00064	C1QTNF1	-0.5968763143008398	0.0020766129916634933	0.2773219257547431
LNC_L00064	DOC2B	0.5064317085144956	0.011561502809869421	0.47174314421340036
LNC_L00064	PIK3CA	-0.5089454459563038	0.011089364117249421	0.4681524756231881
LNC_L00064	SLC39A11	0.6681286410616334	0.0003596460854630487	0.13857922559126648
LNC_L00064	CD151	-0.5504347826086956	0.005318886837861637	0.3829122509297599
LNC_L00064	PTX3	-0.5035593684071983	0.012121154398155034	0.47756893501173675
LNC_L00064	DHTKD1	0.500918322768699	0.012655239976103641	0.48277567956979567
LNC_L00064	SERPINA1	-0.5830079195765432	0.0027901675174516086	0.3137537770628315
LNC_L00064	LGALS3	-0.5434782608695652	0.006055021007749128	0.39458631858101373
LNC_L00064	OXTR	-0.5761396064726527	0.0032143703344699624	0.3259681334966511
LNC_L00064	TMOD2	0.64	0.0007568767697969986	0.1897840258595459
